name	mkb_code	start_year	age_category	end_year	id	abbreviation	term
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	УРВМП	уротелиальный рак верхних мочевыводящих путей
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	ХТ	химиотерапия
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	CIS	carcinoma in situ, карцинома in situ
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	ECOG	Восточная объединенная группа онкологов
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	FISH	флуоресцентная in situ гибридизация
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	**	жизненно необходимые и важнейшие лекарственные препараты
Уротелиальный рак верхних мочевыводящих путей	C65, C66	2020	Взрослые	2022	526	#	препарат, применяющийся вне показаний (офф-лейбл)
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	BiTE АТ	биспецифический активатор Т-клеток
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	BFM	Berlin-Frankfurt-Munster; Немецкая исследовательская группа по изучению острого лимфобластного лейкоза
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	CD	кластер дифференцировки
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	EGIL	European Group of Immunological Markers for Leukemias; Европейская группа по иммунологической характеристике лейкозов
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	FISH	Флуоресцентная гибридизаация in situ
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	MB	Москва–Берлин; Российская исследовательская группа по лечению острого лимфобластного лейкоза у детей
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	TCR	Т cell receptor; Т-клеточный рецептор
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	АЛТ	аланинаминотрансфераза
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	АСТ	аспартатаминотрансфераза
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ВОЗ	Всемирная Организация Здравоохранения
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ВП-ОЛЛ	острый лимфобластный лейкоз из В-клеток-предшественников
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	Г-КСФ	рекомбинантный гранулоцитарный колониестимулирующий фактор человека
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	д.м.н.	доктор медицинских наук
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ИТК	ингибиторы тирозинкиназ
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	КИ	клинические исследования
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	КМ	костный мозг
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	КТ	компьютерная томография
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ЛДГ	лактатдегидрогеназа
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	МКБ 10	международная классификация болезней 10-го пересмотра
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	МОБ	минимальная остаточная болезнь
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	МРТ	магнитно-резонансная томография
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ОАК	общий (клинический) анализ крови
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ОЛЛ	острый лимфобластный лейкоз
Острый лимфобластный лейкоз	C91.0	2020	Дети	2022	529	ОТ-ПЦР	обратно-транскриптазная полимеразная цепная реакция (ПЦР)
